unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane_,y_coordinate_state_plane_,park_facility_name,park_borough,latitude,longitude,location,incident_address,street_name,cross_street_1,cross_street_2,landmark
45288494,2020-01-01T09:05:00.000,2020-01-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207,,,ADDRESS,BROOKLYN,,Closed,2020-01-05T00:00:00.000,05 BROOKLYN,BROOKLYN,1017649,178583,Unspecified,BROOKLYN,40.65678279027755,-73.8796261032792,"{'type': 'Point', 'coordinates': [-73.8796261032792, 40.65678279027755]}",1062 BARBEY STREET,BARBEY STREET,COZINE AVENUE,FLATLANDS AVENUE,
45286030,2020-01-01T08:59:00.000,2020-01-03T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207,,,ADDRESS,BROOKLYN,,Closed,2020-01-03T00:00:00.000,05 BROOKLYN,BROOKLYN,1013598,179923,Unspecified,BROOKLYN,40.66047514599118,-73.89422053327068,"{'type': 'Point', 'coordinates': [-73.89422053327068, 40.66047514599118]}",652 GEORGIA AVENUE,GEORGIA AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,
45286621,2020-01-01T08:52:00.000,2020-01-03T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11413,,,ADDRESS,Springfield Gardens,,Closed,2020-01-03T00:00:00.000,13 QUEENS,QUEENS,1052156,184591,Unspecified,QUEENS,40.673075964018324,-73.75519881474779,"{'type': 'Point', 'coordinates': [-73.75519881474779, 40.673075964018324]}",218-38 139 AVENUE,139 AVENUE,SPRINGFIELD BOULEVARD,219 STREET,
45288493,2020-01-01T08:47:00.000,2020-01-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11356,,,ADDRESS,College Point,,Closed,2020-01-04T00:00:00.000,07 QUEENS,QUEENS,1025137,226458,Unspecified,QUEENS,40.78815646529726,-73.85234768108447,"{'type': 'Point', 'coordinates': [-73.85234768108447, 40.78815646529726]}",10-25 115 STREET,115 STREET,UNNAMED STREET,BEND,
45288622,2020-01-01T08:34:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10019,,,ADDRESS,NEW YORK,,Closed,2020-01-25T00:00:00.000,05 MANHATTAN,MANHATTAN,988869,217762,Unspecified,MANHATTAN,40.76438160693029,-73.98332569546491,"{'type': 'Point', 'coordinates': [-73.98332569546491, 40.76438160693029]}",260 WEST   54 STREET,WEST   54 STREET,BROADWAY,8 AVENUE,
45287527,2020-01-01T08:13:00.000,2020-01-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11233,,,ADDRESS,BROOKLYN,,Closed,2020-01-04T00:00:00.000,03 BROOKLYN,BROOKLYN,1002537,187249,Unspecified,BROOKLYN,40.68061312460352,-73.93406797875181,"{'type': 'Point', 'coordinates': [-73.93406797875181, 40.68061312460352]}",78 BAINBRIDGE STREET,BAINBRIDGE STREET,LEWIS AVENUE,STUYVESANT AVENUE,
45288492,2020-01-01T07:47:00.000,2020-01-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11232,,,ADDRESS,BROOKLYN,,Closed,2020-01-05T00:00:00.000,07 BROOKLYN,BROOKLYN,983216,175851,Unspecified,BROOKLYN,40.64934697301308,-74.00372624025424,"{'type': 'Point', 'coordinates': [-74.00372624025424, 40.64934697301308]}",565 41 STREET,41 STREET,5 AVENUE,6 AVENUE,
45284956,2020-01-01T07:39:00.000,2020-01-04T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10011,,,ADDRESS,NEW YORK,,Closed,2020-01-04T00:00:00.000,04 MANHATTAN,MANHATTAN,984887,208372,Unspecified,MANHATTAN,40.73860961567309,-73.99770135884128,"{'type': 'Point', 'coordinates': [-73.99770135884128, 40.73860961567309]}",138 WEST   15 STREET,WEST   15 STREET,AVENUE OF THE AMERICAS,7 AVENUE,
45287089,2020-01-01T07:38:00.000,2020-01-03T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11226,,,ADDRESS,BROOKLYN,,Closed,2020-01-03T00:00:00.000,17 BROOKLYN,BROOKLYN,997784,172166,Unspecified,BROOKLYN,40.639222161840436,-73.9512347328022,"{'type': 'Point', 'coordinates': [-73.9512347328022, 40.639222161840436]}",1253 ROGERS AVENUE,ROGERS AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,
45285450,2020-01-01T06:10:00.000,2020-01-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11220,,,ADDRESS,BROOKLYN,,Closed,2020-01-05T00:00:00.000,10 BROOKLYN,BROOKLYN,976236,172150,Unspecified,BROOKLYN,40.63918495984027,-74.02887576624339,"{'type': 'Point', 'coordinates': [-74.02887576624339, 40.63918495984027]}",150 67 STREET,67 STREET,SEDGWICK PLACE,BERGEN PLACE,
45289153,2020-01-01T03:09:00.000,2020-01-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10309,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-05T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,928315,130393,Unspecified,STATEN ISLAND,40.5243975839723,-74.20119712361844,"{'type': 'Point', 'coordinates': [-74.20119712361844, 40.5243975839723]}",23 FLORENCE PLACE,FLORENCE PLACE,SEGUINE AVENUE,ELIZABETH PLACE,
45287583,2020-01-01T02:56:00.000,2020-01-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10033,,,ADDRESS,NEW YORK,,Closed,2020-01-05T00:00:00.000,12 MANHATTAN,MANHATTAN,1001824,249270,Unspecified,MANHATTAN,40.85084606698427,-73.93647647339512,"{'type': 'Point', 'coordinates': [-73.93647647339512, 40.85084606698427]}",10 BENNETT AVENUE,BENNETT AVENUE,WEST 181 STREET,WEST 184 STREET,
45282406,2020-01-01T02:35:00.000,2020-01-09T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11354,,,ADDRESS,Flushing,,Closed,2020-01-09T00:00:00.000,07 QUEENS,QUEENS,1031141,218992,Unspecified,QUEENS,40.767634485127246,-73.83071801589973,"{'type': 'Point', 'coordinates': [-73.83071801589973, 40.767634485127246]}",32-22 137 STREET,137 STREET,32 AVENUE,LATIMER PLACE,
45278320,2020-01-01T01:55:00.000,2020-01-10T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10025,,,ADDRESS,NEW YORK,,Closed,2020-01-10T00:00:00.000,07 MANHATTAN,MANHATTAN,991837,229543,Unspecified,MANHATTAN,40.79671528213506,-73.97259809576123,"{'type': 'Point', 'coordinates': [-73.97259809576123, 40.79671528213506]}",315 WEST   98 STREET,WEST   98 STREET,WEST END AVENUE,RIVERSIDE DRIVE,
45282101,2020-01-01T01:10:00.000,2020-01-03T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385,,,ADDRESS,Ridgewood,,Closed,2020-01-03T00:00:00.000,05 QUEENS,QUEENS,1015873,194615,Unspecified,QUEENS,40.700793483058284,-73.88595177841319,"{'type': 'Point', 'coordinates': [-73.88595177841319, 40.700793483058284]}",72-45 67 STREET,67 STREET,MYRTLE AVENUE,COOPER AVENUE,
45513094,2020-01-30T08:38:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11231,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,06 BROOKLYN,BROOKLYN,984274,189472,Unspecified,BROOKLYN,40.6867336423372,-73.99991346237204,"{'type': 'Point', 'coordinates': [-73.99991346237204, 40.6867336423372]}",465 HICKS STREET,HICKS STREET,KANE STREET,DEGRAW STREET,
45505964,2020-01-29T20:13:00.000,2020-01-30T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10010,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-30T12:00:00.000,05 MANHATTAN,MANHATTAN,987728,209468,Unspecified,MANHATTAN,40.74161720239158,-73.98744892485378,"{'type': 'Point', 'coordinates': [-73.98744892485378, 40.74161720239158]}",11 MADISON AVENUE,MADISON AVENUE,EAST 24 STREET,EAST 25 STREET,
45510687,2020-01-29T20:13:00.000,2020-01-30T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10121,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-30T12:00:00.000,05 MANHATTAN,MANHATTAN,986482,212763,Unspecified,MANHATTAN,40.7506615531805,-73.99194427744375,"{'type': 'Point', 'coordinates': [-73.99194427744375, 40.7506615531805]}",4 PENNSYLVANIA PLAZA,PENNSYLVANIA PLAZA,WEST 33 STREET,,
45504659,2020-01-29T11:04:00.000,2020-01-30T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10454,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-30T12:00:00.000,01 BRONX,BRONX,1003796,233623,Unspecified,BRONX,40.80789539992417,-73.92939401137555,"{'type': 'Point', 'coordinates': [-73.92939401137555, 40.80789539992417]}",112 LINCOLN AVENUE,LINCOLN AVENUE,BRUCKNER BOULEVARD,EAST 134 STREET,
45484036,2020-01-27T13:07:00.000,2020-01-28T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11229,KINGS HIGHWAY,NOSTRAND AVENUE,INTERSECTION,BROOKLYN,DSNY Garage,Closed,2020-01-28T12:00:00.000,18 BROOKLYN,BROOKLYN,999567,163723,Unspecified,BROOKLYN,40.61604500383232,-73.94482944709631,"{'type': 'Point', 'coordinates': [-73.94482944709631, 40.61604500383232]}",,,,,
45482394,2020-01-26T09:01:00.000,2020-01-28T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11216,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-28T12:00:00.000,03 BROOKLYN,BROOKLYN,999315,190044,Unspecified,BROOKLYN,40.68829083001073,-73.9456783377313,"{'type': 'Point', 'coordinates': [-73.9456783377313, 40.68829083001073]}",405 LEXINGTON AVENUE,LEXINGTON AVENUE,MARCY AVENUE,TOMPKINS AVENUE,
45446832,2020-01-22T13:04:00.000,2020-01-23T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11363,235 STREET,41 AVENUE,INTERSECTION,Little Neck,DSNY Garage,Closed,2020-01-23T12:00:00.000,11 QUEENS,QUEENS,1053770,219462,Unspecified,QUEENS,40.76877551655407,-73.74902019702859,"{'type': 'Point', 'coordinates': [-73.74902019702859, 40.76877551655407]}",,,,,
45443966,2020-01-22T09:58:00.000,2020-01-25T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10308,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-01-25T12:00:00.000,03 STATEN ISLAND,STATEN ISLAND,941081,142564,Unspecified,STATEN ISLAND,40.55787593271524,-74.15535581939113,"{'type': 'Point', 'coordinates': [-74.15535581939113, 40.55787593271524]}",32 ELVERTON AVENUE,ELVERTON AVENUE,LEVERETT AVENUE,BARLOW AVENUE,
45423329,2020-01-18T16:06:00.000,2020-01-18T16:06:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11220,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-01-18T16:06:00.000,07 BROOKLYN,BROOKLYN,982868,172412,Unspecified,BROOKLYN,40.63990761150405,-74.00497962820353,"{'type': 'Point', 'coordinates': [-74.00497962820353, 40.63990761150405]}",5202 8 AVENUE,8 AVENUE,52 STREET,53 STREET,
45409644,2020-01-16T17:49:00.000,2020-01-17T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11228,,,ADDRESS,BROOKLYN,N/A,Closed,2020-01-17T12:00:00.000,10 BROOKLYN,BROOKLYN,982656,166247,Unspecified,BROOKLYN,40.62298595481989,-74.00574205136675,"{'type': 'Point', 'coordinates': [-74.00574205136675, 40.62298595481989]}",1276 71 STREET,71 STREET,12 AVENUE,13 AVENUE,
45405326,2020-01-15T20:00:00.000,2020-01-18T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-18T12:00:00.000,03 MANHATTAN,MANHATTAN,991180,201527,Unspecified,MANHATTAN,40.719819071722334,-73.97499985513412,"{'type': 'Point', 'coordinates': [-73.97499985513412, 40.719819071722334]}",691 FDR DRIVE,FDR DRIVE,EAST HOUSTON STREET,FDR DRIVE EXIT 5 SOUTHBOUND,
45407165,2020-01-15T19:56:00.000,2020-01-21T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10458,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-21T12:00:00.000,06 BRONX,BRONX,1016344,251939,Unspecified,BRONX,40.85813083048306,-73.88397929976087,"{'type': 'Point', 'coordinates': [-73.88397929976087, 40.85813083048306]}",625 EAST FORDHAM ROAD,EAST FORDHAM ROAD,HUGHES AVENUE,BELMONT AVENUE,
45393097,2020-01-15T11:17:00.000,2020-01-16T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10470,EAST 241 STREET,FURMAN AVENUE,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-16T12:00:00.000,12 BRONX,BRONX,1025840,268317,Unspecified,BRONX,40.90304365410817,-73.84954936671039,"{'type': 'Point', 'coordinates': [-73.84954936671039, 40.90304365410817]}",,,,,
45392526,2020-01-15T11:16:00.000,2020-01-17T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11374,,,ADDRESS,Rego Park,N/A,Closed,2020-01-17T12:00:00.000,06 QUEENS,QUEENS,1024164,204465,Unspecified,QUEENS,40.72779583168776,-73.85599196806729,"{'type': 'Point', 'coordinates': [-73.85599196806729, 40.72779583168776]}",98-60 QNS BOULEVARD,QNS BOULEVARD,66 AVENUE,66 AVENUE,
45385590,2020-01-14T11:08:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11379,,,ADDRESS,Middle Village,DSNY Garage,Closed,2020-01-15T12:00:00.000,05 QUEENS,QUEENS,1017643,203382,Unspecified,QUEENS,40.72485028410869,-73.87952480300793,"{'type': 'Point', 'coordinates': [-73.87952480300793, 40.72485028410869]}",79-24 ELIOT AVENUE,ELIOT AVENUE,79 STREET,80 STREET,
45385580,2020-01-14T10:19:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10469,,,BLOCKFACE,BRONX,DSNY Garage,Closed,2020-01-15T12:00:00.000,12 BRONX,BRONX,1029140,259691,Unspecified,BRONX,40.87935187930267,-73.83766956366784,"{'type': 'Point', 'coordinates': [-73.83766956366784, 40.87935187930267]}",BAYCHESTER AVENUE,BAYCHESTER AVENUE,BOSTON ROAD,TILLOTSON AVENUE,
45383648,2020-01-14T06:58:00.000,2020-01-15T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10460,BRONX PARK AVENUE,EAST 180 STREET,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-15T12:00:00.000,06 BRONX,BRONX,1018949,245891,Unspecified,BRONX,40.841521022215225,-73.87459346550746,"{'type': 'Point', 'coordinates': [-73.87459346550746, 40.841521022215225]}",,,,,
45381016,2020-01-13T13:02:00.000,2020-01-13T13:02:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11368,,,ADDRESS,Corona,N/A,Closed,2020-01-13T13:02:00.000,03 QUEENS,QUEENS,1024117,213333,Unspecified,QUEENS,40.752136467726785,-73.8561089848454,"{'type': 'Point', 'coordinates': [-73.8561089848454, 40.752136467726785]}",39-25 111 STREET,111 STREET,39 AVENUE,ROOSEVELT AVENUE,
45370970,2020-01-11T17:14:00.000,2020-01-13T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10033,WEST 181 STREET,FORT WASHINGTON AVENUE,INTERSECTION,NEW YORK,DSNY Garage,Closed,2020-01-13T12:00:00.000,12 MANHATTAN,MANHATTAN,1001324,249292,Unspecified,MANHATTAN,40.850907431491954,-73.93828373230163,"{'type': 'Point', 'coordinates': [-73.93828373230163, 40.850907431491954]}",,,,,
45364998,2020-01-11T10:24:00.000,2020-01-19T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10304,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-01-19T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,963410,167230,Unspecified,STATEN ISLAND,40.625659715269414,-74.07507475463674,"{'type': 'Point', 'coordinates': [-74.07507475463674, 40.625659715269414]}",668 BAY STREET,BAY STREET,,,
45377608,2020-01-11T08:25:00.000,2020-01-11T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10011,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-13T12:00:00.000,02 MANHATTAN,MANHATTAN,985103,207881,Unspecified,MANHATTAN,40.73726192406509,-73.9969219760601,"{'type': 'Point', 'coordinates': [-73.9969219760601, 40.73726192406509]}",527 6 AVENUE,6 AVENUE,WEST 13 STREET,WEST 14 STREET,
45357093,2020-01-09T17:46:00.000,2020-01-10T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10016,PARK AVENUE SOUTH,EAST 32 STREET,INTERSECTION,NEW YORK,DSNY Garage,Closed,2020-01-10T12:00:00.000,05 MANHATTAN,MANHATTAN,989160,210991,Unspecified,MANHATTAN,40.745796777668446,-73.98228014797621,"{'type': 'Point', 'coordinates': [-73.98228014797621, 40.745796777668446]}",,,,,
45346120,2020-01-09T10:58:00.000,2020-01-10T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10026,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-10T12:00:00.000,10 MANHATTAN,MANHATTAN,997688,229953,Unspecified,MANHATTAN,40.79783365975099,-73.9514652710806,"{'type': 'Point', 'coordinates': [-73.9514652710806, 40.79783365975099]}",55 WEST  110 STREET,WEST  110 STREET,,,
45347003,2020-01-08T23:50:00.000,2020-01-10T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11691,,,ADDRESS,Far Rockaway,DSNY Garage,Closed,2020-01-10T12:00:00.000,14 QUEENS,QUEENS,1050903,157226,Unspecified,QUEENS,40.59797466980176,-73.75998615767318,"{'type': 'Point', 'coordinates': [-73.75998615767318, 40.59797466980176]}",416 BEACH   25 STREET,BEACH   25 STREET,DEERFIELD ROAD,COLLIER AVENUE,
45340053,2020-01-08T12:15:00.000,2020-01-09T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11106,36 AVENUE,29 STREET,INTERSECTION,Astoria,DSNY Garage,Closed,2020-01-09T12:00:00.000,01 QUEENS,QUEENS,1003269,215201,Unspecified,QUEENS,40.75733307031767,-73.9313498440143,"{'type': 'Point', 'coordinates': [-73.9313498440143, 40.75733307031767]}",,,,,
45344112,2020-01-07T22:39:00.000,2020-01-09T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11385,,,ADDRESS,Ridgewood,DSNY Garage,Closed,2020-01-09T12:00:00.000,05 QUEENS,QUEENS,1012905,196468,Unspecified,QUEENS,40.70588963797875,-73.89664796318483,"{'type': 'Point', 'coordinates': [-73.89664796318483, 40.70588963797875]}",66-94 FRESH POND ROAD,FRESH POND ROAD,NYCTA SUBWAY,67 AVENUE,
45340052,2020-01-07T17:40:00.000,2020-01-08T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10314,MANOR ROAD,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,DSNY Garage,Closed,2020-01-08T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,950223,162661,Unspecified,STATEN ISLAND,40.61307793694791,-74.12255699238123,"{'type': 'Point', 'coordinates': [-74.12255699238123, 40.61307793694791]}",,,,,
45338032,2020-01-07T17:30:00.000,2020-01-08T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-01-08T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,950248,162586,Unspecified,STATEN ISLAND,40.61287217358329,-74.1224665709071,"{'type': 'Point', 'coordinates': [-74.1224665709071, 40.61287217358329]}",597 MANOR ROAD,MANOR ROAD,,,
45339019,2020-01-07T15:25:00.000,2020-01-08T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10314,SLOSSON AVENUE,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,DSNY Garage,Closed,2020-01-08T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,951810,162822,Unspecified,STATEN ISLAND,40.61352580067004,-74.11684178412183,"{'type': 'Point', 'coordinates': [-74.11684178412183, 40.61352580067004]}",,,,,
45330913,2020-01-06T18:05:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10459,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-01-07T12:00:00.000,02 BRONX,BRONX,1012157,237338,Unspecified,BRONX,40.81806957903318,-73.89917615940725,"{'type': 'Point', 'coordinates': [-73.89917615940725, 40.81806957903318]}",930 LONGWOOD AVENUE,LONGWOOD AVENUE,,,
45320783,2020-01-06T13:45:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10455,LONGWOOD AVENUE,DAWSON STREET,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-07T12:00:00.000,02 BRONX,BRONX,1012127,237366,Unspecified,BRONX,40.81814652583584,-73.89928442854077,"{'type': 'Point', 'coordinates': [-73.89928442854077, 40.81814652583584]}",,,,,
45327352,2020-01-05T13:27:00.000,2020-01-07T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11427,,,ADDRESS,Queens Village,DSNY Garage,Closed,2020-01-07T12:00:00.000,13 QUEENS,QUEENS,1051781,202854,Unspecified,QUEENS,40.723206316597526,-73.75636756926039,"{'type': 'Point', 'coordinates': [-73.75636756926039, 40.723206316597526]}",210-10 HILLSIDE AVENUE,HILLSIDE AVENUE,210 STREET,211 STREET,
45315016,2020-01-05T07:34:00.000,2020-01-06T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11433,177 STREET,JAMAICA AVENUE,INTERSECTION,Jamaica,N/A,Closed,2020-01-06T12:00:00.000,12 QUEENS,QUEENS,1044184,197268,Unspecified,QUEENS,40.70792886275113,-73.78382497580898,"{'type': 'Point', 'coordinates': [-73.78382497580898, 40.70792886275113]}",,,,,
45316375,2020-01-04T19:46:00.000,2020-01-06T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10470,FURMAN AVENUE,EAST 241 STREET,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-06T12:00:00.000,12 BRONX,BRONX,1025840,268317,Unspecified,BRONX,40.90304365410817,-73.84954936671039,"{'type': 'Point', 'coordinates': [-73.84954936671039, 40.90304365410817]}",,,,,
45299784,2020-01-02T14:26:00.000,2020-01-04T12:00:00.000,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10457,EAST 178 STREET,WASHINGTON AVENUE,INTERSECTION,BRONX,DSNY Garage,Closed,2020-01-04T12:00:00.000,06 BRONX,BRONX,1012652,248358,Unspecified,BRONX,40.84831470683977,-73.89734114042031,"{'type': 'Point', 'coordinates': [-73.89734114042031, 40.84831470683977]}",,,,,
45524499,2020-01-31T22:25:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11215,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,06 BROOKLYN,BROOKLYN,988016,185913,Unspecified,BROOKLYN,40.67696419567791,-73.98642279301794,"{'type': 'Point', 'coordinates': [-73.98642279301794, 40.67696419567791]}",294 3 AVENUE,3 AVENUE,CARROLL STREET,1 STREET,
45524485,2020-01-31T21:37:00.000,2020-02-04T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-04T12:00:00.000,02 STATEN ISLAND,STATEN ISLAND,932438,156027,Unspecified,STATEN ISLAND,40.59478285217329,-74.18656319464075,"{'type': 'Point', 'coordinates': [-74.18656319464075, 40.59478285217329]}",59 CANNON AVENUE,CANNON AVENUE,VICTORY BOULEVARD,MEREDITH AVENUE,
45525238,2020-01-31T21:03:00.000,2020-02-06T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11234,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-06T12:00:00.000,18 BROOKLYN,BROOKLYN,1010368,166181,Unspecified,BROOKLYN,40.622766443299724,-73.90591566304748,"{'type': 'Point', 'coordinates': [-73.90591566304748, 40.622766443299724]}",2025 ROYCE STREET,ROYCE STREET,AVENUE T,AVENUE U,
45526921,2020-01-31T18:14:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-03T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,943465,170177,Unspecified,STATEN ISLAND,40.63367922655641,-74.14694303652902,"{'type': 'Point', 'coordinates': [-74.14694303652902, 40.63367922655641]}",175 PULASKI AVENUE,PULASKI AVENUE,DEAD END,KALVER PLACE,
