year_month,Complaint Type,census_tract_id,complaint_count
2020-05,Sweeping Complaint,36005042300,1
2020-05,Sweeping Complaint,36047003400,1
2020-05,Sweeping Complaint,36047016700,1
2020-05,Sweeping Complaint,36047020500,1
2020-05,Sweeping Complaint,36047022400,1
2020-05,Sweeping Complaint,36047033900,1
2020-05,Sweeping Complaint,36047034500,1
2020-05,Sweeping Complaint,36047048200,1
2020-05,Sweeping Complaint,36047050002,1
2020-05,Sweeping Complaint,36047054600,1
2020-05,Sweeping Complaint,36047054700,1
2020-05,Sweeping Complaint,36047079002,1
2020-05,Sweeping Complaint,36047081000,1
2020-05,Sweeping Complaint,36047113000,1
2020-05,Sweeping Complaint,36061008100,1
2020-05,Sweeping Complaint,36061023300,1
2020-05,Sweeping Complaint,36061029500,1
2020-05,Sweeping Complaint,36061030700,1
2020-05,Sweeping Complaint,36081005700,1
2020-05,Sweeping Complaint,36081023200,1
2020-05,Sweeping Complaint,36081047000,1
2020-06,Adopt-A-Basket,36005051601,1
2020-06,Adopt-A-Basket,36047006400,1
2020-06,Adopt-A-Basket,36047008000,1
2020-06,Adopt-A-Basket,36047050202,1
2020-06,Adopt-A-Basket,36081007700,1
2020-06,Basket Complaint,36005000200,1
2020-06,Basket Complaint,36005002001,3
2020-06,Basket Complaint,36005005100,1
2020-06,Basket Complaint,36005006100,1
2020-06,Basket Complaint,36005007800,1
2020-06,Basket Complaint,36005011502,1
2020-06,Basket Complaint,36005011900,1
2020-06,Basket Complaint,36005014300,1
2020-06,Basket Complaint,36005015100,1
2020-06,Basket Complaint,36005017300,1
2020-06,Basket Complaint,36005018900,1
2020-06,Basket Complaint,36005019900,2
2020-06,Basket Complaint,36005020400,1
2020-06,Basket Complaint,36005021100,1
2020-06,Basket Complaint,36005021700,1
2020-06,Basket Complaint,36005021800,1
2020-06,Basket Complaint,36005022800,3
2020-06,Basket Complaint,36005023702,1
2020-06,Basket Complaint,36005023703,3
2020-06,Basket Complaint,36005024100,1
2020-06,Basket Complaint,36005024800,2
2020-06,Basket Complaint,36005026601,1
2020-06,Basket Complaint,36005028900,1
2020-06,Basket Complaint,36005030900,1
2020-06,Basket Complaint,36005035000,1
2020-06,Basket Complaint,36005036100,1
2020-06,Basket Complaint,36005037100,1
2020-06,Basket Complaint,36005038100,1
2020-06,Basket Complaint,36005038700,1
2020-06,Basket Complaint,36005038900,1
2020-06,Basket Complaint,36005039100,1
2020-06,Basket Complaint,36005039400,1
2020-06,Basket Complaint,36005039500,1
2020-06,Basket Complaint,36005040400,1
2020-06,Basket Complaint,36005040501,1
2020-06,Basket Complaint,36005040502,2
2020-06,Basket Complaint,36005040900,2
2020-06,Basket Complaint,36005043400,3
2020-06,Basket Complaint,36005045800,1
2020-06,Basket Complaint,36005046208,1
2020-06,Basket Complaint,36005048401,1
2020-06,Basket Complaint,36047000200,1
2020-06,Basket Complaint,36047001300,1
2020-06,Basket Complaint,36047002100,1
2020-06,Basket Complaint,36047003500,1
2020-06,Basket Complaint,36047004100,1
2020-06,Basket Complaint,36047004300,1
2020-06,Basket Complaint,36047005800,2
2020-06,Basket Complaint,36047005900,1
2020-06,Basket Complaint,36047006400,1
2020-06,Basket Complaint,36047006600,3
2020-06,Basket Complaint,36047006800,1
2020-06,Basket Complaint,36047010000,1
2020-06,Basket Complaint,36047012901,1
2020-06,Basket Complaint,36047012902,2
2020-06,Basket Complaint,36047013000,1
2020-06,Basket Complaint,36047013300,1
2020-06,Basket Complaint,36047015500,1
2020-06,Basket Complaint,36047015900,2
2020-06,Basket Complaint,36047016500,1
2020-06,Basket Complaint,36047017000,1
2020-06,Basket Complaint,36047017500,2
2020-06,Basket Complaint,36047017700,2
2020-06,Basket Complaint,36047017900,1
2020-06,Basket Complaint,36047018000,1
2020-06,Basket Complaint,36047021500,1
2020-06,Basket Complaint,36047023100,1
2020-06,Basket Complaint,36047024100,1
2020-06,Basket Complaint,36047024700,2
2020-06,Basket Complaint,36047026100,1
2020-06,Basket Complaint,36047027100,1
2020-06,Basket Complaint,36047028100,1
2020-06,Basket Complaint,36047028600,1
2020-06,Basket Complaint,36047029200,1
2020-06,Basket Complaint,36047031702,1
2020-06,Basket Complaint,36047034902,2
2020-06,Basket Complaint,36047036502,1
2020-06,Basket Complaint,36047037000,1
2020-06,Basket Complaint,36047038100,2
2020-06,Basket Complaint,36047039500,1
2020-06,Basket Complaint,36047040000,2
2020-06,Basket Complaint,36047043200,1
2020-06,Basket Complaint,36047043500,1
2020-06,Basket Complaint,36047043700,1
2020-06,Basket Complaint,36047045300,1
2020-06,Basket Complaint,36047046000,1
2020-06,Basket Complaint,36047047600,1
2020-06,Basket Complaint,36047048400,1
2020-06,Basket Complaint,36047048600,1
2020-06,Basket Complaint,36047049900,1
2020-06,Basket Complaint,36047050401,1
2020-06,Basket Complaint,36047050402,2
2020-06,Basket Complaint,36047051500,1
2020-06,Basket Complaint,36047051900,1
2020-06,Basket Complaint,36047053300,1
2020-06,Basket Complaint,36047053500,1
2020-06,Basket Complaint,36047054900,6
2020-06,Basket Complaint,36047055100,3
2020-06,Basket Complaint,36047055300,2
2020-06,Basket Complaint,36047055500,1
2020-06,Basket Complaint,36047057800,1
2020-06,Basket Complaint,36047067400,1
2020-06,Basket Complaint,36047075200,1
2020-06,Basket Complaint,36047078601,2
2020-06,Basket Complaint,36047079801,1
2020-06,Basket Complaint,36047081400,1
2020-06,Basket Complaint,36047082800,2
2020-06,Basket Complaint,36047085600,1
2020-06,Basket Complaint,36047088002,2
2020-06,Basket Complaint,36047088200,1
2020-06,Basket Complaint,36047090800,1
2020-06,Basket Complaint,36047093400,1
2020-06,Basket Complaint,36047100600,1
2020-06,Basket Complaint,36047112000,2
2020-06,Basket Complaint,36047117400,1
2020-06,Basket Complaint,36047119200,1
2020-06,Basket Complaint,36047119600,1
2020-06,Basket Complaint,36061000600,3
2020-06,Basket Complaint,36061001501,1
2020-06,Basket Complaint,36061002202,1
2020-06,Basket Complaint,36061003001,1
2020-06,Basket Complaint,36061003602,1
2020-06,Basket Complaint,36061003700,1
2020-06,Basket Complaint,36061004800,3
2020-06,Basket Complaint,36061005000,1
2020-06,Basket Complaint,36061006400,1
2020-06,Basket Complaint,36061006700,2
2020-06,Basket Complaint,36061006900,1
2020-06,Basket Complaint,36061007500,1
2020-06,Basket Complaint,36061008000,1
2020-06,Basket Complaint,36061008603,1
2020-06,Basket Complaint,36061008700,1
2020-06,Basket Complaint,36061009100,1
2020-06,Basket Complaint,36061013000,1
2020-06,Basket Complaint,36061015502,1
2020-06,Basket Complaint,36061016002,1
2020-06,Basket Complaint,36061016200,1
2020-06,Basket Complaint,36061017800,1
2020-06,Basket Complaint,36061018900,1
2020-06,Basket Complaint,36061020102,1
2020-06,Basket Complaint,36061021000,1
2020-06,Basket Complaint,36061022000,1
2020-06,Basket Complaint,36061022301,2
2020-06,Basket Complaint,36061022800,2
2020-06,Basket Complaint,36061023300,1
2020-06,Basket Complaint,36061023700,1
2020-06,Basket Complaint,36061023900,3
2020-06,Basket Complaint,36061024100,2
2020-06,Basket Complaint,36061026500,2
2020-06,Basket Complaint,36061026900,1
2020-06,Basket Complaint,36061027300,2
2020-06,Basket Complaint,36061027500,4
2020-06,Basket Complaint,36061028700,2
2020-06,Basket Complaint,36061029100,1
2020-06,Basket Complaint,36061029300,2
2020-06,Basket Complaint,36061029500,1
2020-06,Basket Complaint,36061030300,2
2020-06,Basket Complaint,36081000101,1
2020-06,Basket Complaint,36081001902,1
2020-06,Basket Complaint,36081001903,2
2020-06,Basket Complaint,36081003302,1
2020-06,Basket Complaint,36081005500,1
2020-06,Basket Complaint,36081005900,2
2020-06,Basket Complaint,36081006300,4
2020-06,Basket Complaint,36081006501,1
2020-06,Basket Complaint,36081006502,1
2020-06,Basket Complaint,36081006900,1
2020-06,Basket Complaint,36081007900,1
2020-06,Basket Complaint,36081009500,1
2020-06,Basket Complaint,36081011200,1
2020-06,Basket Complaint,36081011300,1
2020-06,Basket Complaint,36081011500,1
2020-06,Basket Complaint,36081011700,2
2020-06,Basket Complaint,36081012800,1
2020-06,Basket Complaint,36081015801,2
2020-06,Basket Complaint,36081015900,1
2020-06,Basket Complaint,36081016100,2
2020-06,Basket Complaint,36081018101,1
2020-06,Basket Complaint,36081018700,1
2020-06,Basket Complaint,36081020400,1
2020-06,Basket Complaint,36081020800,3
2020-06,Basket Complaint,36081023200,1
2020-06,Basket Complaint,36081024700,1
2020-06,Basket Complaint,36081025900,1
2020-06,Basket Complaint,36081026501,1
2020-06,Basket Complaint,36081027900,1
2020-06,Basket Complaint,36081028200,1
2020-06,Basket Complaint,36081028300,1
2020-06,Basket Complaint,36081029500,2
2020-06,Basket Complaint,36081030600,1
2020-06,Basket Complaint,36081036100,1
2020-06,Basket Complaint,36081038100,1
2020-06,Basket Complaint,36081040301,1
2020-06,Basket Complaint,36081040302,1
2020-06,Basket Complaint,36081040400,1
2020-06,Basket Complaint,36081044301,1
2020-06,Basket Complaint,36081044302,1
2020-06,Basket Complaint,36081044400,1
2020-06,Basket Complaint,36081046000,2
2020-06,Basket Complaint,36081046200,1
2020-06,Basket Complaint,36081046500,1
2020-06,Basket Complaint,36081048000,1
2020-06,Basket Complaint,36081049600,1
2020-06,Basket Complaint,36081051200,1
2020-06,Basket Complaint,36081052100,1
2020-06,Basket Complaint,36081053800,1
2020-06,Basket Complaint,36081053901,1
2020-06,Basket Complaint,36081055300,2
2020-06,Basket Complaint,36081056800,2
2020-06,Basket Complaint,36081061301,1
2020-06,Basket Complaint,36081062900,3
2020-06,Basket Complaint,36081065600,1
2020-06,Basket Complaint,36081065900,1
2020-06,Basket Complaint,36081067100,4
2020-06,Basket Complaint,36081069300,2
2020-06,Basket Complaint,36081070900,1
2020-06,Basket Complaint,36081076902,1
2020-06,Basket Complaint,36081089202,1
2020-06,Basket Complaint,36081091900,1
2020-06,Basket Complaint,36081092900,1
2020-06,Basket Complaint,36081093800,1
2020-06,Basket Complaint,36081094203,3
2020-06,Basket Complaint,36081097204,1
2020-06,Basket Complaint,36081109300,1
2020-06,Basket Complaint,36081112300,1
2020-06,Basket Complaint,36081130100,2
2020-06,Basket Complaint,36081146300,1
2020-06,Basket Complaint,36081155104,1
2020-06,Basket Complaint,36081157102,1
2020-06,Basket Complaint,36085000800,1
2020-06,Basket Complaint,36085001100,1
2020-06,Basket Complaint,36085005000,1
2020-06,Basket Complaint,36085006700,1
2020-06,Basket Complaint,36085007002,1
2020-06,Basket Complaint,36085007500,1
2020-06,Basket Complaint,36085009701,1
2020-06,Basket Complaint,36085012200,1
2020-06,Basket Complaint,36085012804,1
2020-06,Basket Complaint,36085013203,1
2020-06,Basket Complaint,36085013204,1
2020-06,Basket Complaint,36085014604,2
2020-06,Basket Complaint,36085015601,1
2020-06,Basket Complaint,36085017007,1
2020-06,Basket Complaint,36085017013,3
2020-06,Basket Complaint,36085017014,1
2020-06,Basket Complaint,36085017600,1
2020-06,Basket Complaint,36085022300,1
2020-06,Basket Complaint,36085023100,3
2020-06,Basket Complaint,36085024402,1
2020-06,Basket Complaint,36085027705,1
2020-06,Basket Complaint,36085030301,1
2020-06,Collection Truck Noise,36005014300,1
2020-06,Collection Truck Noise,36005022404,1
2020-06,Collection Truck Noise,36005022800,1
2020-06,Collection Truck Noise,36005029301,1
2020-06,Collection Truck Noise,36047016300,2
2020-06,Collection Truck Noise,36047017000,1
2020-06,Collection Truck Noise,36047025800,1
2020-06,Collection Truck Noise,36047027400,1
2020-06,Collection Truck Noise,36047028400,1
2020-06,Collection Truck Noise,36047035302,1
2020-06,Collection Truck Noise,36047036002,2
2020-06,Collection Truck Noise,36047042400,1
2020-06,Collection Truck Noise,36047043600,1
2020-06,Collection Truck Noise,36047053800,1
2020-06,Collection Truck Noise,36047055600,1
2020-06,Collection Truck Noise,36047067400,1
2020-06,Collection Truck Noise,36047075000,1
2020-06,Collection Truck Noise,36061002602,1
2020-06,Collection Truck Noise,36061006700,1
2020-06,Collection Truck Noise,36061008000,1
2020-06,Collection Truck Noise,36061012400,1
2020-06,Collection Truck Noise,36061014200,1
2020-06,Collection Truck Noise,36061014601,1
2020-06,Collection Truck Noise,36061015102,1
2020-06,Collection Truck Noise,36061018100,1
2020-06,Collection Truck Noise,36061028100,1
2020-06,Collection Truck Noise,36081001903,1
2020-06,Collection Truck Noise,36081002500,2
2020-06,Collection Truck Noise,36081021601,1
2020-06,Collection Truck Noise,36081023502,1
2020-06,Collection Truck Noise,36081036300,1
2020-06,Collection Truck Noise,36081039800,1
2020-06,Collection Truck Noise,36081053401,1
2020-06,Collection Truck Noise,36081058100,1
2020-06,Collection Truck Noise,36081062700,1
2020-06,Collection Truck Noise,36081064500,1
2020-06,Collection Truck Noise,36081075702,1
2020-06,Collection Truck Noise,36081094201,1
2020-06,Collection Truck Noise,36081098100,1
2020-06,Collection Truck Noise,36081119900,1
2020-06,Collection Truck Noise,36081140300,1
2020-06,Collection Truck Noise,36085000700,2
2020-06,Collection Truck Noise,36085009701,1
2020-06,Collection Truck Noise,36085012806,1
2020-06,Missing Collection,36005000200,2
2020-06,Missing Collection,36005000400,2
2020-06,Missing Collection,36005001600,2
2020-06,Missing Collection,36005001902,1
2020-06,Missing Collection,36005002702,1
2020-06,Missing Collection,36005002800,1
2020-06,Missing Collection,36005003800,1
2020-06,Missing Collection,36005004100,4
2020-06,Missing Collection,36005004400,1
2020-06,Missing Collection,36005005001,1
2020-06,Missing Collection,36005006000,1
2020-06,Missing Collection,36005006200,1
2020-06,Missing Collection,36005006301,2
2020-06,Missing Collection,36005006800,1
2020-06,Missing Collection,36005006900,2
2020-06,Missing Collection,36005007400,1
2020-06,Missing Collection,36005007500,2
2020-06,Missing Collection,36005007600,1
2020-06,Missing Collection,36005007700,1
2020-06,Missing Collection,36005007800,4
2020-06,Missing Collection,36005007900,3
2020-06,Missing Collection,36005008300,1
2020-06,Missing Collection,36005008400,1
2020-06,Missing Collection,36005008700,1
2020-06,Missing Collection,36005009000,1
2020-06,Missing Collection,36005009200,1
2020-06,Missing Collection,36005009301,3
2020-06,Missing Collection,36005009302,1
2020-06,Missing Collection,36005009600,1
2020-06,Missing Collection,36005009800,1
2020-06,Missing Collection,36005011502,1
2020-06,Missing Collection,36005011800,3
2020-06,Missing Collection,36005011900,4
2020-06,Missing Collection,36005012101,1
2020-06,Missing Collection,36005012300,2
2020-06,Missing Collection,36005012500,3
2020-06,Missing Collection,36005013000,3
2020-06,Missing Collection,36005013200,11
2020-06,Missing Collection,36005013300,1
2020-06,Missing Collection,36005013500,2
2020-06,Missing Collection,36005013800,1
2020-06,Missing Collection,36005014500,1
2020-06,Missing Collection,36005015100,2
2020-06,Missing Collection,36005015200,2
2020-06,Missing Collection,36005015300,1
2020-06,Missing Collection,36005015500,3
2020-06,Missing Collection,36005015700,1
2020-06,Missing Collection,36005016000,3
2020-06,Missing Collection,36005016100,1
2020-06,Missing Collection,36005016200,1
2020-06,Missing Collection,36005016400,1
2020-06,Missing Collection,36005016600,2
2020-06,Missing Collection,36005016700,1
2020-06,Missing Collection,36005018101,2
2020-06,Missing Collection,36005018302,1
2020-06,Missing Collection,36005018400,3
2020-06,Missing Collection,36005018501,3
2020-06,Missing Collection,36005018502,1
2020-06,Missing Collection,36005018900,2
2020-06,Missing Collection,36005019400,1
2020-06,Missing Collection,36005019700,1
2020-06,Missing Collection,36005020000,8
2020-06,Missing Collection,36005020100,1
2020-06,Missing Collection,36005020900,1
2020-06,Missing Collection,36005021100,2
2020-06,Missing Collection,36005021302,2
2020-06,Missing Collection,36005021601,1
2020-06,Missing Collection,36005021800,3
2020-06,Missing Collection,36005022200,1
2020-06,Missing Collection,36005022403,1
2020-06,Missing Collection,36005023200,1
2020-06,Missing Collection,36005023600,1
2020-06,Missing Collection,36005023900,1
2020-06,Missing Collection,36005024000,2
2020-06,Missing Collection,36005024600,1
2020-06,Missing Collection,36005025100,1
2020-06,Missing Collection,36005025200,2
2020-06,Missing Collection,36005025500,1
2020-06,Missing Collection,36005026400,9
2020-06,Missing Collection,36005026602,3
2020-06,Missing Collection,36005026701,1
2020-06,Missing Collection,36005027401,6
2020-06,Missing Collection,36005027402,3
2020-06,Missing Collection,36005027900,1
2020-06,Missing Collection,36005028100,1
2020-06,Missing Collection,36005028300,1
2020-06,Missing Collection,36005028400,1
2020-06,Missing Collection,36005028500,1
2020-06,Missing Collection,36005028700,2
2020-06,Missing Collection,36005028800,2
2020-06,Missing Collection,36005029500,3
2020-06,Missing Collection,36005030000,1
2020-06,Missing Collection,36005030701,1
2020-06,Missing Collection,36005030900,1
2020-06,Missing Collection,36005031000,2
2020-06,Missing Collection,36005031200,2
2020-06,Missing Collection,36005031400,1
2020-06,Missing Collection,36005031600,1
2020-06,Missing Collection,36005031800,1
2020-06,Missing Collection,36005032300,2
2020-06,Missing Collection,36005032400,1
2020-06,Missing Collection,36005032600,2
2020-06,Missing Collection,36005032800,1
2020-06,Missing Collection,36005033000,1
2020-06,Missing Collection,36005033601,1
2020-06,Missing Collection,36005033700,2
2020-06,Missing Collection,36005034000,4
2020-06,Missing Collection,36005034200,1
2020-06,Missing Collection,36005034300,1
2020-06,Missing Collection,36005034500,2
2020-06,Missing Collection,36005035000,1
2020-06,Missing Collection,36005035600,2
2020-06,Missing Collection,36005035800,6
2020-06,Missing Collection,36005036000,1
2020-06,Missing Collection,36005036100,2
2020-06,Missing Collection,36005036700,1
2020-06,Missing Collection,36005037000,1
2020-06,Missing Collection,36005037300,2
2020-06,Missing Collection,36005037400,1
2020-06,Missing Collection,36005037504,4
2020-06,Missing Collection,36005037900,1
2020-06,Missing Collection,36005038304,1
2020-06,Missing Collection,36005038500,1
2020-06,Missing Collection,36005038600,4
2020-06,Missing Collection,36005038700,1
2020-06,Missing Collection,36005038800,2
2020-06,Missing Collection,36005039000,3
2020-06,Missing Collection,36005039100,4
2020-06,Missing Collection,36005039200,2
2020-06,Missing Collection,36005039400,3
2020-06,Missing Collection,36005039500,1
2020-06,Missing Collection,36005039600,4
2020-06,Missing Collection,36005039902,1
2020-06,Missing Collection,36005040400,4
2020-06,Missing Collection,36005040502,1
2020-06,Missing Collection,36005040600,5
2020-06,Missing Collection,36005040900,2
2020-06,Missing Collection,36005041100,1
2020-06,Missing Collection,36005041400,2
2020-06,Missing Collection,36005041800,1
2020-06,Missing Collection,36005042000,2
2020-06,Missing Collection,36005042200,5
2020-06,Missing Collection,36005042400,2
2020-06,Missing Collection,36005042600,2
2020-06,Missing Collection,36005042901,2
2020-06,Missing Collection,36005043600,1
2020-06,Missing Collection,36005044200,4
2020-06,Missing Collection,36005044400,4
2020-06,Missing Collection,36005044901,1
2020-06,Missing Collection,36005045101,1
2020-06,Missing Collection,36005045600,2
2020-06,Missing Collection,36005046000,1
2020-06,Missing Collection,36005046208,1
2020-06,Missing Collection,36005048401,1
2020-06,Missing Collection,36005051601,6
2020-06,Missing Collection,36047000900,2
2020-06,Missing Collection,36047001501,1
2020-06,Missing Collection,36047001502,1
2020-06,Missing Collection,36047002100,1
2020-06,Missing Collection,36047002200,3
2020-06,Missing Collection,36047003400,2
2020-06,Missing Collection,36047003500,1
2020-06,Missing Collection,36047003600,1
2020-06,Missing Collection,36047003800,1
2020-06,Missing Collection,36047004300,2
2020-06,Missing Collection,36047004400,6
2020-06,Missing Collection,36047004500,1
2020-06,Missing Collection,36047005100,1
2020-06,Missing Collection,36047005301,6
2020-06,Missing Collection,36047005400,2
2020-06,Missing Collection,36047005601,1
2020-06,Missing Collection,36047005800,7
2020-06,Missing Collection,36047005900,2
2020-06,Missing Collection,36047006000,2
2020-06,Missing Collection,36047006300,1
2020-06,Missing Collection,36047006400,5
2020-06,Missing Collection,36047006500,5
2020-06,Missing Collection,36047006600,1
2020-06,Missing Collection,36047006902,2
2020-06,Missing Collection,36047007000,1
2020-06,Missing Collection,36047007400,2
2020-06,Missing Collection,36047007500,1
2020-06,Missing Collection,36047007600,1
2020-06,Missing Collection,36047007700,4
2020-06,Missing Collection,36047007800,1
2020-06,Missing Collection,36047008000,1
2020-06,Missing Collection,36047008200,1
2020-06,Missing Collection,36047008400,1
2020-06,Missing Collection,36047009401,1
2020-06,Missing Collection,36047009600,3
2020-06,Missing Collection,36047009800,2
2020-06,Missing Collection,36047010100,1
2020-06,Missing Collection,36047010801,2
2020-06,Missing Collection,36047011000,2
2020-06,Missing Collection,36047011200,4
2020-06,Missing Collection,36047011400,7
2020-06,Missing Collection,36047011600,4
2020-06,Missing Collection,36047011700,4
2020-06,Missing Collection,36047011800,1
2020-06,Missing Collection,36047011901,2
2020-06,Missing Collection,36047012000,1
2020-06,Missing Collection,36047012100,2
2020-06,Missing Collection,36047012600,1
2020-06,Missing Collection,36047012700,1
2020-06,Missing Collection,36047012901,1
2020-06,Missing Collection,36047013100,1
2020-06,Missing Collection,36047013200,1
2020-06,Missing Collection,36047013400,2
2020-06,Missing Collection,36047013500,3
2020-06,Missing Collection,36047013600,4
2020-06,Missing Collection,36047013800,1
2020-06,Missing Collection,36047013900,7
2020-06,Missing Collection,36047014000,1
2020-06,Missing Collection,36047014102,2
2020-06,Missing Collection,36047014200,1
2020-06,Missing Collection,36047014500,2
2020-06,Missing Collection,36047014700,1
2020-06,Missing Collection,36047014800,2
2020-06,Missing Collection,36047014901,1
2020-06,Missing Collection,36047014902,1
2020-06,Missing Collection,36047015000,1
2020-06,Missing Collection,36047015100,3
2020-06,Missing Collection,36047015500,2
2020-06,Missing Collection,36047015700,1
2020-06,Missing Collection,36047015900,3
2020-06,Missing Collection,36047016000,2
2020-06,Missing Collection,36047016300,1
2020-06,Missing Collection,36047016500,3
2020-06,Missing Collection,36047016600,2
2020-06,Missing Collection,36047016700,4
2020-06,Missing Collection,36047016800,5
2020-06,Missing Collection,36047017100,1
2020-06,Missing Collection,36047017200,2
2020-06,Missing Collection,36047017400,1
2020-06,Missing Collection,36047017600,2
2020-06,Missing Collection,36047017800,13
2020-06,Missing Collection,36047017900,1
2020-06,Missing Collection,36047018000,7
2020-06,Missing Collection,36047018100,1
2020-06,Missing Collection,36047018200,3
2020-06,Missing Collection,36047018300,1
2020-06,Missing Collection,36047018400,3
2020-06,Missing Collection,36047018501,1
2020-06,Missing Collection,36047018600,1
2020-06,Missing Collection,36047018800,2
2020-06,Missing Collection,36047019000,1
2020-06,Missing Collection,36047019100,1
2020-06,Missing Collection,36047019200,2
2020-06,Missing Collection,36047019400,2
2020-06,Missing Collection,36047019500,1
2020-06,Missing Collection,36047019600,4
2020-06,Missing Collection,36047019700,2
2020-06,Missing Collection,36047019800,2
2020-06,Missing Collection,36047019900,3
2020-06,Missing Collection,36047020000,6
2020-06,Missing Collection,36047020100,1
2020-06,Missing Collection,36047020200,3
2020-06,Missing Collection,36047020300,1
2020-06,Missing Collection,36047020400,2
2020-06,Missing Collection,36047020500,3
2020-06,Missing Collection,36047020600,2
2020-06,Missing Collection,36047020700,5
2020-06,Missing Collection,36047020800,3
2020-06,Missing Collection,36047021000,2
2020-06,Missing Collection,36047021200,2
2020-06,Missing Collection,36047021500,2
2020-06,Missing Collection,36047021600,3
2020-06,Missing Collection,36047021700,1
2020-06,Missing Collection,36047021800,5
2020-06,Missing Collection,36047021900,2
2020-06,Missing Collection,36047022000,6
2020-06,Missing Collection,36047022100,3
2020-06,Missing Collection,36047022200,5
2020-06,Missing Collection,36047022400,9
2020-06,Missing Collection,36047022700,4
2020-06,Missing Collection,36047022800,5
2020-06,Missing Collection,36047022900,5
2020-06,Missing Collection,36047023000,5
2020-06,Missing Collection,36047023100,2
2020-06,Missing Collection,36047023200,11
2020-06,Missing Collection,36047023300,2
2020-06,Missing Collection,36047023400,16
2020-06,Missing Collection,36047023500,2
2020-06,Missing Collection,36047023600,9
2020-06,Missing Collection,36047023800,12
2020-06,Missing Collection,36047024000,10
2020-06,Missing Collection,36047024100,3
2020-06,Missing Collection,36047024200,8
2020-06,Missing Collection,36047024300,3
2020-06,Missing Collection,36047024400,6
2020-06,Missing Collection,36047024500,3
2020-06,Missing Collection,36047024900,3
2020-06,Missing Collection,36047025000,2
2020-06,Missing Collection,36047025200,9
2020-06,Missing Collection,36047025300,2
2020-06,Missing Collection,36047025600,2
2020-06,Missing Collection,36047025700,1
2020-06,Missing Collection,36047025800,2
2020-06,Missing Collection,36047026000,1
2020-06,Missing Collection,36047026200,2
2020-06,Missing Collection,36047026300,1
2020-06,Missing Collection,36047026400,1
2020-06,Missing Collection,36047026500,5
2020-06,Missing Collection,36047026600,7
2020-06,Missing Collection,36047026700,5
2020-06,Missing Collection,36047026900,4
2020-06,Missing Collection,36047027100,3
2020-06,Missing Collection,36047027300,4
2020-06,Missing Collection,36047027400,2
2020-06,Missing Collection,36047027500,4
2020-06,Missing Collection,36047027600,2
2020-06,Missing Collection,36047027700,5
2020-06,Missing Collection,36047027900,5
2020-06,Missing Collection,36047028000,1
2020-06,Missing Collection,36047028100,2
2020-06,Missing Collection,36047028200,6
2020-06,Missing Collection,36047028400,8
2020-06,Missing Collection,36047028800,1
2020-06,Missing Collection,36047028900,1
2020-06,Missing Collection,36047029100,5
2020-06,Missing Collection,36047029200,5
2020-06,Missing Collection,36047029300,3
2020-06,Missing Collection,36047029500,8
2020-06,Missing Collection,36047029600,2
2020-06,Missing Collection,36047029700,4
2020-06,Missing Collection,36047029800,2
2020-06,Missing Collection,36047029900,2
2020-06,Missing Collection,36047030000,3
2020-06,Missing Collection,36047030100,1
2020-06,Missing Collection,36047030200,1
2020-06,Missing Collection,36047030400,1
2020-06,Missing Collection,36047030500,5
2020-06,Missing Collection,36047030600,4
2020-06,Missing Collection,36047030800,1
2020-06,Missing Collection,36047030900,1
2020-06,Missing Collection,36047031100,1
2020-06,Missing Collection,36047031300,2
2020-06,Missing Collection,36047031401,5
2020-06,Missing Collection,36047031500,5
2020-06,Missing Collection,36047031701,2
2020-06,Missing Collection,36047031702,1
2020-06,Missing Collection,36047032100,1
2020-06,Missing Collection,36047032300,6
2020-06,Missing Collection,36047032500,1
2020-06,Missing Collection,36047032600,1
2020-06,Missing Collection,36047032700,1
2020-06,Missing Collection,36047032900,1
2020-06,Missing Collection,36047033100,1
2020-06,Missing Collection,36047033300,1
2020-06,Missing Collection,36047033500,2
2020-06,Missing Collection,36047033600,1
2020-06,Missing Collection,36047033900,2
2020-06,Missing Collection,36047035102,1
2020-06,Missing Collection,36047035500,1
2020-06,Missing Collection,36047036200,3
2020-06,Missing Collection,36047036900,2
2020-06,Missing Collection,36047037000,3
2020-06,Missing Collection,36047037100,2
2020-06,Missing Collection,36047037401,2
2020-06,Missing Collection,36047037700,3
2020-06,Missing Collection,36047037900,3
2020-06,Missing Collection,36047038100,5
2020-06,Missing Collection,36047038300,1
2020-06,Missing Collection,36047038500,7
2020-06,Missing Collection,36047038600,2
2020-06,Missing Collection,36047038700,3
2020-06,Missing Collection,36047038800,1
2020-06,Missing Collection,36047039100,1
2020-06,Missing Collection,36047039300,3
2020-06,Missing Collection,36047039400,4
2020-06,Missing Collection,36047039500,1
2020-06,Missing Collection,36047039700,1
2020-06,Missing Collection,36047039800,5
2020-06,Missing Collection,36047039900,1
2020-06,Missing Collection,36047040000,4
2020-06,Missing Collection,36047040200,1
2020-06,Missing Collection,36047040300,1
2020-06,Missing Collection,36047040500,5
2020-06,Missing Collection,36047040600,3
2020-06,Missing Collection,36047040800,1
2020-06,Missing Collection,36047040900,1
2020-06,Missing Collection,36047041000,1
2020-06,Missing Collection,36047041100,1
2020-06,Missing Collection,36047041200,2
2020-06,Missing Collection,36047041300,1
2020-06,Missing Collection,36047041402,1
2020-06,Missing Collection,36047041700,1
2020-06,Missing Collection,36047041800,2
2020-06,Missing Collection,36047041900,3
2020-06,Missing Collection,36047042000,2
